time,z,air_pressure_at_mean_sea_level,air_pressure_at_mean_sea_level_qc_agg,dew_point_temperature,dew_point_temperature_qc_agg,air_temperature,air_temperature_qc_agg,visibility_in_air,visibility_in_air_qc_agg,wind_speed_of_gust,wind_speed_of_gust_qc_agg,wind_speed,wind_speed_qc_agg,wind_from_direction,wind_from_direction_qc_agg
UTC,m,millibars,,degree_Celsius,,degree_Celsius,,m,,m.s-1,,m.s-1,,degrees,
2026-05-26T12:53:00Z,0.0,1018.1,2,23.3,2,27.8,2,16093.44,2,8.7455555556,2,5.1444444444,2,120.0,2
2026-05-26T13:53:00Z,0.0,1018.1,2,22.8,2,28.9,2,16093.44,2,10.8033333333,2,7.7166666667,2,120.0,2
2026-05-26T14:53:00Z,0.0,1018.1,2,22.2,2,30.6,2,16093.44,2,10.2888888889,2,6.1733333333,2,130.0,2
2026-05-26T15:53:00Z,0.0,1018.2,2,21.7,2,32.2,2,16093.44,2,9.7744444444,2,5.1444444444,2,140.0,2
2026-05-26T16:53:00Z,0.0,1017.8,2,20.6,2,32.2,2,16093.44,2,8.7455555556,2,4.1155555556,2,150.0,2
2026-05-26T17:53:00Z,0.0,1017.4,2,22.8,2,31.7,2,16093.44,2,NaN,2,6.1733333333,2,220.0,2
2026-05-26T18:53:00Z,0.0,1016.7,2,23.3,2,32.2,2,16093.44,2,8.7455555556,2,5.1444444444,2,210.0,2
2026-05-26T19:53:00Z,0.0,1015.5,2,23.3,2,31.7,2,16093.44,2,NaN,2,6.1733333333,2,220.0,2
2026-05-26T20:53:00Z,0.0,1015.3,2,23.9,2,31.1,2,16093.44,2,NaN,2,6.1733333333,2,220.0,2
2026-05-26T21:19:00Z,0.0,NaN,2,23.9,2,31.1,2,16093.44,2,NaN,2,7.2022222222,2,220.0,2
2026-05-26T21:35:00Z,0.0,NaN,2,23.9,2,30.6,2,16093.44,2,NaN,2,6.1733333333,2,210.0,2
2026-05-26T21:53:00Z,0.0,1014.5,2,23.9,2,30.6,2,16093.44,2,NaN,2,6.6877777778,2,210.0,2
2026-05-26T22:53:00Z,0.0,1015.3,2,23.9,2,30.0,2,16093.44,2,NaN,2,4.63,2,200.0,2
2026-05-26T23:40:00Z,0.0,NaN,2,20.0,2,25.6,2,281635.2,2,11.3177777778,2,6.6877777778,2,100.0,2
2026-05-26T23:53:00Z,0.0,1015.7,2,20.6,2,23.9,2,201168.0,2,NaN,2,1.5433333333,2,NaN,2
2026-05-26T23:58:00Z,0.0,NaN,2,20.6,2,24.4,2,4828.032,2,NaN,2,1.5433333333,2,260.0,2
2026-05-27T00:53:00Z,0.0,1016.3,2,21.7,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-27T01:53:00Z,0.0,1016.9,2,25.0,2,28.3,2,16093.44,2,NaN,2,4.1155555556,2,190.0,2
2026-05-27T02:53:00Z,0.0,1017.4,2,21.1,2,26.1,2,16093.44,2,NaN,2,2.5722222222,2,110.0,2
2026-05-27T03:53:00Z,0.0,1018.1,2,22.8,2,25.0,2,16093.44,2,NaN,2,2.5722222222,2,130.0,2
2026-05-27T04:53:00Z,0.0,1017.7,2,22.8,2,25.0,2,16093.44,2,NaN,2,2.0577777778,2,120.0,2
2026-05-27T05:53:00Z,0.0,1017.3,2,22.8,2,25.0,2,16093.44,2,NaN,2,1.5433333333,2,70.0,2
2026-05-27T06:53:00Z,0.0,1016.5,2,22.8,2,25.0,2,16093.44,2,NaN,2,3.6011111111,2,100.0,2
2026-05-27T07:53:00Z,0.0,1016.4,2,23.3,2,25.0,2,16093.44,2,NaN,2,3.6011111111,2,100.0,2
2026-05-27T08:53:00Z,0.0,1016.0,2,23.3,2,25.0,2,16093.44,2,NaN,2,4.1155555556,2,120.0,2
2026-05-27T09:53:00Z,0.0,1016.1,2,23.3,2,25.0,2,16093.44,2,NaN,2,3.6011111111,2,110.0,2
2026-05-27T10:53:00Z,0.0,1016.5,2,23.3,2,25.0,2,16093.44,2,NaN,2,3.6011111111,2,100.0,2
2026-05-27T11:53:00Z,0.0,1016.8,2,23.3,2,25.0,2,16093.44,2,NaN,2,4.1155555556,2,100.0,2
2026-05-27T12:53:00Z,0.0,1017.4,2,23.9,2,27.2,2,16093.44,2,NaN,2,4.1155555556,2,120.0,2
2026-05-27T13:53:00Z,0.0,1017.9,2,23.9,2,28.9,2,16093.44,2,NaN,2,6.6877777778,2,120.0,2
2026-05-27T14:53:00Z,0.0,1018.0,2,23.9,2,30.0,2,16093.44,2,10.2888888889,2,5.6588888889,2,130.0,2
2026-05-27T15:53:00Z,0.0,1017.7,2,22.8,2,31.7,2,16093.44,2,8.7455555556,2,5.6588888889,2,140.0,2
2026-05-27T16:53:00Z,0.0,1017.3,2,22.8,2,32.8,2,16093.44,2,NaN,2,5.6588888889,2,160.0,2
2026-05-27T17:53:00Z,0.0,1017.0,2,23.3,2,32.2,2,16093.44,2,10.2888888889,2,7.7166666667,2,200.0,2
2026-05-27T18:53:00Z,0.0,1016.2,2,22.8,2,32.8,2,16093.44,2,NaN,2,7.2022222222,2,200.0,2
2026-05-27T19:53:00Z,0.0,1015.3,2,23.9,2,32.2,2,16093.44,2,NaN,2,6.6877777778,2,200.0,2
2026-05-27T20:53:00Z,0.0,1014.7,2,23.9,2,31.1,2,16093.44,2,11.3177777778,2,7.2022222222,2,200.0,2
2026-05-27T21:53:00Z,0.0,1014.9,2,23.9,2,30.6,2,16093.44,2,NaN,2,6.1733333333,2,180.0,2
2026-05-27T22:53:00Z,0.0,1015.0,2,23.3,2,30.0,2,16093.44,2,12.3466666667,2,6.6877777778,2,190.0,2
2026-05-27T23:53:00Z,0.0,1015.4,2,23.9,2,29.4,2,16093.44,2,9.26,2,5.1444444444,2,190.0,2
2026-05-28T00:53:00Z,0.0,1016.1,2,24.4,2,28.9,2,16093.44,2,NaN,2,5.1444444444,2,190.0,2
2026-05-28T01:07:00Z,0.0,NaN,2,23.9,2,28.9,2,16093.44,2,NaN,2,4.63,2,170.0,2
2026-05-28T01:41:00Z,0.0,NaN,2,22.8,2,27.8,2,16093.44,2,NaN,2,5.6588888889,2,150.0,2
2026-05-28T01:53:00Z,0.0,1016.8,2,22.8,2,26.1,2,14484.096,2,NaN,2,4.63,2,110.0,2
2026-05-28T02:00:00Z,0.0,NaN,2,22.8,2,25.6,2,16093.44,2,NaN,2,2.5722222222,2,110.0,2
2026-05-28T02:53:00Z,0.0,1016.8,2,23.9,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,150.0,2
2026-05-28T03:53:00Z,0.0,1017.2,2,23.3,2,25.6,2,16093.44,2,NaN,2,3.0866666667,2,150.0,2
2026-05-28T04:53:00Z,0.0,1017.0,2,23.3,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,150.0,2
2026-05-28T05:53:00Z,0.0,1016.1,2,23.3,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,110.0,2
2026-05-28T06:53:00Z,0.0,1015.8,2,23.3,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,90.0,2
2026-05-28T07:13:00Z,0.0,NaN,2,23.3,2,25.0,2,12874.752,2,NaN,2,2.5722222222,2,150.0,2
2026-05-28T07:37:00Z,0.0,NaN,2,22.8,2,25.0,2,16093.44,2,NaN,2,4.1155555556,2,340.0,2
2026-05-28T07:46:00Z,0.0,NaN,2,22.8,2,24.4,2,16093.44,2,NaN,2,4.63,2,350.0,2
2026-05-28T07:53:00Z,0.0,1015.7,2,22.2,2,23.9,2,16093.44,2,NaN,2,3.0866666667,2,340.0,2
2026-05-28T08:09:00Z,0.0,NaN,2,22.2,2,23.9,2,16093.44,2,NaN,2,3.0866666667,2,350.0,2
2026-05-28T08:15:00Z,0.0,NaN,2,22.2,2,23.9,2,16093.44,2,NaN,2,3.0866666667,2,350.0,2
2026-05-28T08:27:00Z,0.0,NaN,2,22.8,2,23.9,2,16093.44,2,NaN,2,2.0577777778,2,350.0,2
2026-05-28T08:35:00Z,0.0,NaN,2,22.8,2,23.9,2,16093.44,2,NaN,2,1.5433333333,2,360.0,2
2026-05-28T08:53:00Z,0.0,1015.2,2,22.8,2,24.4,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-28T09:53:00Z,0.0,1015.6,2,22.8,2,23.9,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-28T10:53:00Z,0.0,1015.7,2,22.8,2,24.4,2,16093.44,2,NaN,2,2.5722222222,2,70.0,2
2026-05-28T11:53:00Z,0.0,1016.2,2,23.3,2,25.6,2,16093.44,2,NaN,2,2.5722222222,2,80.0,2
2026-05-28T12:53:00Z,0.0,1016.6,2,23.9,2,26.7,2,16093.44,2,NaN,2,2.5722222222,2,110.0,2
2026-05-28T13:53:00Z,0.0,1016.9,2,23.9,2,26.7,2,16093.44,2,NaN,2,2.5722222222,2,110.0,2
2026-05-28T14:53:00Z,0.0,1016.6,2,23.9,2,26.7,2,16093.44,2,NaN,2,3.0866666667,2,130.0,2
2026-05-28T15:53:00Z,0.0,1016.5,2,25.0,2,28.3,2,16093.44,2,NaN,2,2.0577777778,2,160.0,2
2026-05-28T16:53:00Z,0.0,1016.2,2,24.4,2,29.4,2,16093.44,2,NaN,2,3.6011111111,2,210.0,2
2026-05-28T17:53:00Z,0.0,1015.6,2,23.9,2,30.6,2,16093.44,2,NaN,2,5.6588888889,2,220.0,2
2026-05-28T18:53:00Z,0.0,1014.9,2,23.3,2,30.6,2,16093.44,2,NaN,2,4.63,2,230.0,2
2026-05-28T19:53:00Z,0.0,1014.5,2,23.9,2,30.6,2,16093.44,2,NaN,2,4.63,2,230.0,2
2026-05-28T20:53:00Z,0.0,1014.1,2,23.9,2,30.6,2,16093.44,2,NaN,2,5.1444444444,2,240.0,2
2026-05-28T21:53:00Z,0.0,1014.0,2,23.3,2,30.6,2,16093.44,2,NaN,2,5.6588888889,2,260.0,2
2026-05-28T22:53:00Z,0.0,1014.2,2,23.3,2,29.4,2,16093.44,2,NaN,2,4.63,2,270.0,2
2026-05-28T23:53:00Z,0.0,1014.4,2,23.3,2,28.9,2,16093.44,2,NaN,2,4.1155555556,2,310.0,2
2026-05-29T00:53:00Z,0.0,1014.9,2,23.3,2,27.8,2,16093.44,2,NaN,2,3.0866666667,2,310.0,2
2026-05-29T01:53:00Z,0.0,1015.3,2,23.3,2,27.8,2,16093.44,2,NaN,2,2.5722222222,2,330.0,2
2026-05-29T02:53:00Z,0.0,1015.9,2,23.3,2,27.8,2,16093.44,2,NaN,2,2.0577777778,2,320.0,2
2026-05-29T03:53:00Z,0.0,1015.9,2,23.3,2,27.8,2,16093.44,2,NaN,2,2.5722222222,2,320.0,2
2026-05-29T04:53:00Z,0.0,1015.6,2,23.3,2,27.8,2,16093.44,2,NaN,2,2.5722222222,2,320.0,2
2026-05-29T05:53:00Z,0.0,1014.8,2,23.3,2,27.2,2,16093.44,2,NaN,2,2.0577777778,2,330.0,2
2026-05-29T06:53:00Z,0.0,1014.2,2,23.3,2,26.7,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-29T07:53:00Z,0.0,1013.8,2,23.3,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-29T08:53:00Z,0.0,1013.6,2,23.3,2,26.1,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-29T09:53:00Z,0.0,1013.6,2,22.8,2,25.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-29T10:53:00Z,0.0,1014.0,2,23.3,2,25.0,2,16093.44,2,NaN,2,1.5433333333,2,120.0,2
2026-05-29T11:53:00Z,0.0,1014.5,2,23.9,2,26.7,2,16093.44,2,NaN,2,1.5433333333,2,80.0,2
2026-05-29T12:53:00Z,0.0,1015.1,2,23.9,2,28.9,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-29T13:53:00Z,0.0,1015.8,2,23.3,2,28.9,2,16093.44,2,NaN,2,3.0866666667,2,270.0,2
2026-05-29T14:53:00Z,0.0,1015.9,2,23.9,2,30.6,2,16093.44,2,NaN,2,4.1155555556,2,250.0,2
2026-05-29T15:53:00Z,0.0,1015.6,2,23.9,2,30.0,2,16093.44,2,NaN,2,5.1444444444,2,270.0,2
2026-05-29T16:53:00Z,0.0,1015.0,2,23.3,2,30.6,2,16093.44,2,NaN,2,5.6588888889,2,290.0,2
2026-05-29T17:53:00Z,0.0,1014.7,2,23.3,2,30.6,2,16093.44,2,NaN,2,6.6877777778,2,280.0,2
2026-05-29T18:53:00Z,0.0,1014.2,2,23.9,2,31.1,2,16093.44,2,NaN,2,6.6877777778,2,280.0,2
2026-05-29T19:53:00Z,0.0,1013.9,2,24.4,2,31.1,2,16093.44,2,NaN,2,6.1733333333,2,280.0,2
2026-05-29T20:53:00Z,0.0,1013.6,2,23.9,2,30.6,2,16093.44,2,NaN,2,6.6877777778,2,280.0,2
2026-05-29T21:53:00Z,0.0,1013.1,2,22.8,2,30.6,2,16093.44,2,NaN,2,5.6588888889,2,300.0,2
2026-05-29T22:53:00Z,0.0,1013.0,2,22.2,2,30.0,2,16093.44,2,NaN,2,5.6588888889,2,300.0,2
2026-05-29T23:53:00Z,0.0,1013.3,2,22.2,2,28.9,2,16093.44,2,NaN,2,5.6588888889,2,310.0,2
2026-05-30T00:53:00Z,0.0,1013.9,2,23.3,2,28.9,2,16093.44,2,NaN,2,5.6588888889,2,320.0,2
2026-05-30T01:53:00Z,0.0,1014.4,2,23.3,2,28.9,2,16093.44,2,NaN,2,3.0866666667,2,330.0,2
2026-05-30T02:53:00Z,0.0,1015.2,2,23.3,2,28.3,2,16093.44,2,NaN,2,2.0577777778,2,10.0,2
2026-05-30T03:53:00Z,0.0,1015.1,2,22.2,2,28.3,2,16093.44,2,NaN,2,1.5433333333,2,10.0,2
2026-05-30T04:53:00Z,0.0,1014.6,2,22.8,2,28.3,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T05:53:00Z,0.0,1013.9,2,22.8,2,27.8,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T06:53:00Z,0.0,1013.3,2,22.8,2,27.8,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T07:53:00Z,0.0,1013.0,2,23.3,2,27.2,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T08:27:00Z,0.0,NaN,2,23.3,2,27.2,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T08:53:00Z,0.0,1013.2,2,23.3,2,27.8,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T09:01:00Z,0.0,NaN,2,23.3,2,27.8,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T09:53:00Z,0.0,1013.1,2,23.3,2,27.2,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T10:53:00Z,0.0,1013.5,2,23.3,2,27.2,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T11:53:00Z,0.0,1014.1,2,23.9,2,27.8,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T12:53:00Z,0.0,1014.5,2,23.9,2,28.9,2,16093.44,2,NaN,2,1.5433333333,2,50.0,2
2026-05-30T13:53:00Z,0.0,1015.1,2,23.3,2,29.4,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-05-30T14:53:00Z,0.0,1015.5,2,23.9,2,30.0,2,16093.44,2,NaN,2,1.5433333333,2,NaN,2
2026-05-30T15:06:00Z,0.0,NaN,2,23.9,2,29.4,2,16093.44,2,NaN,2,1.5433333333,2,200.0,2
2026-05-30T15:34:00Z,0.0,NaN,2,23.9,2,30.0,2,16093.44,2,NaN,2,2.0577777778,2,250.0,2
2026-05-30T15:53:00Z,0.0,1015.5,2,23.9,2,30.6,2,16093.44,2,NaN,2,3.0866666667,2,250.0,2
2026-05-30T16:53:00Z,0.0,1015.7,2,23.9,2,30.0,2,16093.44,2,NaN,2,3.6011111111,2,240.0,2
2026-05-30T17:53:00Z,0.0,1015.2,2,23.9,2,30.0,2,16093.44,2,NaN,2,3.0866666667,2,230.0,2
2026-05-30T18:53:00Z,0.0,1014.7,2,24.4,2,30.0,2,16093.44,2,NaN,2,4.63,2,250.0,2
2026-05-30T19:53:00Z,0.0,1014.5,2,24.4,2,29.4,2,16093.44,2,NaN,2,4.1155555556,2,240.0,2
2026-05-30T20:53:00Z,0.0,1014.1,2,23.9,2,30.0,2,16093.44,2,NaN,2,4.63,2,240.0,2
2026-05-30T21:53:00Z,0.0,1014.0,2,23.3,2,29.4,2,16093.44,2,NaN,2,4.63,2,240.0,2
2026-05-30T22:53:00Z,0.0,1014.0,2,22.8,2,29.4,2,16093.44,2,NaN,2,4.63,2,250.0,2
2026-05-30T23:53:00Z,0.0,1014.4,2,21.7,2,28.9,2,16093.44,2,NaN,2,4.1155555556,2,250.0,2
2026-05-31T00:53:00Z,0.0,1014.6,2,22.2,2,28.3,2,16093.44,2,NaN,2,3.0866666667,2,270.0,2
2026-05-31T01:53:00Z,0.0,1014.9,2,22.8,2,28.3,2,16093.44,2,NaN,2,3.0866666667,2,240.0,2
2026-05-31T02:53:00Z,0.0,1015.9,2,21.7,2,28.3,2,16093.44,2,NaN,2,3.0866666667,2,270.0,2
2026-05-31T03:53:00Z,0.0,1015.5,2,22.2,2,27.8,2,16093.44,2,NaN,2,2.5722222222,2,240.0,2
2026-05-31T04:53:00Z,0.0,1015.1,2,22.8,2,27.8,2,16093.44,2,NaN,2,3.6011111111,2,230.0,2
2026-05-31T05:53:00Z,0.0,1015.1,2,22.8,2,27.2,2,16093.44,2,NaN,2,3.0866666667,2,240.0,2
2026-05-31T06:53:00Z,0.0,1014.9,2,23.3,2,27.2,2,16093.44,2,NaN,2,3.0866666667,2,260.0,2
2026-05-31T07:53:00Z,0.0,1014.8,2,23.9,2,27.8,2,16093.44,2,NaN,2,3.0866666667,2,250.0,2
2026-05-31T08:53:00Z,0.0,1014.6,2,23.3,2,27.8,2,16093.44,2,NaN,2,3.6011111111,2,240.0,2
2026-05-31T09:53:00Z,0.0,1014.7,2,23.9,2,27.8,2,16093.44,2,NaN,2,3.6011111111,2,250.0,2
2026-05-31T10:53:00Z,0.0,1014.6,2,24.4,2,27.8,2,16093.44,2,NaN,2,3.0866666667,2,230.0,2
2026-05-31T11:53:00Z,0.0,1015.1,2,24.4,2,28.9,2,16093.44,2,NaN,2,4.1155555556,2,230.0,2
2026-05-31T12:53:00Z,0.0,1015.8,2,24.4,2,28.9,2,16093.44,2,NaN,2,3.0866666667,2,260.0,2
2026-05-31T13:23:00Z,0.0,NaN,2,24.4,2,29.4,2,16093.44,2,NaN,2,3.0866666667,2,270.0,2
2026-05-31T13:53:00Z,0.0,1016.4,2,25.0,2,30.0,2,16093.44,2,NaN,2,4.1155555556,2,270.0,2
2026-05-31T14:00:00Z,0.0,NaN,2,24.4,2,30.0,2,16093.44,2,NaN,2,4.1155555556,2,270.0,2
2026-05-31T14:53:00Z,0.0,1016.4,2,25.0,2,30.6,2,16093.44,2,NaN,2,3.6011111111111114,2,270.0,2
2026-05-31T15:53:00Z,0.0,1016.8,2,25.0,2,30.6,2,16093.44,2,NaN,2,4.115555555555556,2,260.0,2
2026-05-31T16:53:00Z,0.0,1016.6,2,25.0,2,31.7,2,16093.44,2,NaN,2,5.658888888888889,2,240.0,2
2026-05-31T17:26:00Z,0.0,NaN,2,25.6,2,31.1,2,16093.44,2,NaN,2,4.630000000000001,2,260.0,2
2026-05-31T17:35:00Z,0.0,NaN,2,25.6,2,31.1,2,16093.44,2,NaN,2,4.630000000000001,2,250.0,2
2026-05-31T17:53:00Z,0.0,1016.0,2,25.6,2,31.1,2,16093.44,2,NaN,2,5.144444444444445,2,260.0,2
2026-05-31T18:53:00Z,0.0,1015.5,2,25.0,2,31.7,2,16093.44,2,NaN,2,6.173333333333334,2,260.0,2
2026-05-31T19:53:00Z,0.0,1015.0,2,25.0,2,31.1,2,16093.44,2,NaN,2,5.658888888888889,2,270.0,2
2026-05-31T20:53:00Z,0.0,1014.6,2,24.4,2,31.1,2,16093.44,2,NaN,2,4.630000000000001,2,270.0,2
2026-05-31T21:53:00Z,0.0,1014.0,2,24.4,2,30.0,2,16093.44,2,NaN,2,5.144444444444445,2,270.0,2
2026-05-31T22:53:00Z,0.0,1014.1,2,24.4,2,30.0,2,16093.44,2,NaN,2,4.115555555555556,2,270.0,2
2026-05-31T23:53:00Z,0.0,1014.9,2,24.4,2,29.4,2,16093.44,2,NaN,2,3.086666666666667,2,270.0,2
2026-06-01T00:53:00Z,0.0,1015.6,2,24.4,2,28.9,2,16093.44,2,NaN,2,3.086666666666667,2,300.0,2
2026-06-01T01:53:00Z,0.0,1015.9,2,24.4,2,28.9,2,16093.44,2,NaN,2,0.0,2,0.0,2
2026-06-01T02:53:00Z,0.0,1016.4,2,23.9,2,28.9,2,16093.44,2,NaN,2,1.5433333333333334,2,250.0,2
2026-06-01T03:53:00Z,0.0,1016.9,2,24.4,2,28.9,2,16093.44,2,NaN,2,2.057777777777778,2,260.0,2
2026-06-01T04:10:00Z,0.0,NaN,2,24.4,2,28.9,2,16093.44,2,NaN,2,2.5722222222222224,2,250.0,2
2026-06-01T04:53:00Z,0.0,1016.7,2,24.4,2,28.9,2,16093.44,2,NaN,2,2.5722222222222224,2,240.0,2
2026-06-01T05:53:00Z,0.0,1016.2,2,25.0,2,28.9,2,16093.44,2,NaN,2,4.115555555555556,2,250.0,2
2026-06-01T06:53:00Z,0.0,1015.3,2,25.0,2,28.3,2,16093.44,2,NaN,2,3.086666666666667,2,250.0,2
2026-06-01T07:53:00Z,0.0,1014.6,2,25.0,2,28.3,2,16093.44,2,NaN,2,3.6011111111111114,2,260.0,2
2026-06-01T08:33:00Z,0.0,NaN,2,25.0,2,28.3,2,16093.44,2,NaN,2,4.630000000000001,2,270.0,2
2026-06-01T08:51:00Z,0.0,NaN,2,25.0,2,28.0,2,16093.44,2,NaN,2,4.115555555555556,2,270.0,2
2026-06-01T08:53:00Z,0.0,1014.6,2,25.0,2,28.3,2,16093.44,2,NaN,2,5.144444444444445,2,280.0,2
2026-06-01T09:53:00Z,0.0,1014.4,2,23.9,2,28.3,2,16093.44,2,NaN,2,3.086666666666667,2,270.0,2
2026-06-01T10:53:00Z,0.0,1014.5,2,23.9,2,28.3,2,16093.44,2,NaN,2,5.658888888888889,2,280.0,2
2026-06-01T11:53:00Z,0.0,1015.1,2,25.0,2,28.9,2,16093.44,2,NaN,2,4.115555555555556,2,280.0,2
2026-06-01T12:53:00Z,0.0,1015.5,2,25.0,2,29.4,2,16093.44,2,NaN,2,4.630000000000001,2,290.0,2
2026-06-01T13:53:00Z,0.0,1016.1,2,25.0,2,30.0,2,16093.44,2,NaN,2,4.630000000000001,2,320.0,2
2026-06-01T14:53:00Z,0.0,1016.6,2,23.9,2,31.1,2,16093.44,2,NaN,2,6.687777777777779,2,310.0,2
2026-06-01T15:53:00Z,0.0,1016.6,2,23.3,2,31.7,2,16093.44,2,10.28888888888889,2,6.687777777777779,2,340.0,2
2026-06-01T16:53:00Z,0.0,1016.4,2,23.3,2,31.7,2,16093.44,2,10.28888888888889,2,6.687777777777779,2,310.0,2
2026-06-01T17:53:00Z,0.0,1015.9,2,22.2,2,31.1,2,16093.44,2,NaN,2,6.687777777777779,2,310.0,2
2026-06-01T18:53:00Z,0.0,1015.7,2,22.2,2,31.7,2,16093.44,2,NaN,2,7.202222222222223,2,310.0,2
2026-06-01T19:53:00Z,0.0,1015.2,2,22.8,2,30.6,2,16093.44,2,NaN,2,5.144444444444445,2,290.0,2
2026-06-01T20:53:00Z,0.0,1014.7,2,23.3,2,31.1,2,16093.44,2,NaN,2,5.658888888888889,2,280.0,2
2026-06-01T21:53:00Z,0.0,1014.5,2,22.8,2,30.6,2,16093.44,2,NaN,2,7.202222222222223,2,300.0,2
2026-06-01T22:53:00Z,0.0,1014.4,2,22.8,2,30.6,2,16093.44,2,NaN,2,5.144444444444445,2,320.0,2
2026-06-01T23:53:00Z,0.0,1014.8,2,22.8,2,28.9,2,16093.44,2,NaN,2,4.630000000000001,2,310.0,2
2026-06-02T00:53:00Z,0.0,1014.7,2,22.8,2,28.3,2,16093.44,2,NaN,2,3.6011111111111114,2,300.0,2
2026-06-02T01:53:00Z,0.0,1015.5,2,22.8,2,28.3,2,16093.44,2,NaN,2,3.086666666666667,2,320.0,2
2026-06-02T02:53:00Z,0.0,1015.7,2,22.8,2,28.3,2,16093.44,2,NaN,2,2.5722222222222224,2,320.0,2
2026-06-02T03:53:00Z,0.0,1015.3,2,23.3,2,28.3,2,16093.44,2,NaN,2,3.086666666666667,2,320.0,2
2026-06-02T04:53:00Z,0.0,1015.1,2,23.3,2,27.8,2,16093.44,2,NaN,2,1.5433333333333334,2,310.0,2
2026-06-02T05:53:00Z,0.0,1015.0,2,23.9,2,28.3,2,16093.44,2,NaN,2,3.086666666666667,2,310.0,2
2026-06-02T06:05:00Z,0.0,NaN,2,23.9,2,27.8,2,16093.44,2,NaN,2,3.086666666666667,2,310.0,2
2026-06-02T06:27:00Z,0.0,NaN,2,23.9,2,27.8,2,16093.44,2,NaN,2,4.115555555555556,2,300.0,2
2026-06-02T06:53:00Z,0.0,1014.9,2,23.9,2,27.8,2,16093.44,2,NaN,2,4.630000000000001,2,300.0,2
2026-06-02T07:53:00Z,0.0,1014.0,2,23.3,2,27.8,2,16093.44,2,NaN,2,4.115555555555556,2,280.0,2
2026-06-02T08:53:00Z,0.0,1013.8,2,23.9,2,27.8,2,16093.44,2,NaN,2,4.630000000000001,2,290.0,2
2026-06-02T09:53:00Z,0.0,1013.8,2,23.9,2,27.8,2,16093.44,2,NaN,2,5.658888888888889,2,280.0,2
2026-06-02T10:53:00Z,0.0,1014.0,2,23.9,2,27.8,2,16093.44,2,NaN,2,4.115555555555556,2,300.0,2
2026-06-02T11:18:00Z,0.0,NaN,2,23.9,2,28.3,2,16093.44,2,NaN,2,3.086666666666667,2,310.0,2
2026-06-02T11:46:00Z,0.0,NaN,2,24.4,2,28.9,2,16093.44,2,NaN,2,4.630000000000001,2,310.0,2
2026-06-02T11:53:00Z,0.0,1014.8,2,24.4,2,28.9,2,16093.44,2,NaN,2,5.144444444444445,2,310.0,2
2026-06-02T12:53:00Z,0.0,1015.3,2,23.9,2,28.9,2,16093.44,2,NaN,2,5.658888888888889,2,300.0,2
2026-06-02T13:53:00Z,0.0,1015.5,2,23.9,2,30.6,2,16093.44,2,NaN,2,5.144444444444445,2,310.0,2
2026-06-02T14:00:00Z,0.0,NaN,2,23.3,2,30.6,2,16093.44,2,NaN,2,5.658888888888889,2,310.0,2
2026-06-02T14:53:00Z,0.0,1015.8,2,23.9,2,30.6,2,16093.44,2,9.260000000000002,2,4.630000000000001,2,310.0,2
2026-06-02T15:19:00Z,0.0,NaN,2,23.3,2,31.1,2,16093.44,2,NaN,2,5.144444444444445,2,330.0,2
2026-06-02T15:36:00Z,0.0,NaN,2,23.3,2,30.6,2,16093.44,2,NaN,2,4.115555555555556,2,330.0,2
2026-06-02T15:53:00Z,0.0,1015.7,2,23.3,2,30.6,2,16093.44,2,NaN,2,5.658888888888889,2,320.0,2
2026-06-02T16:53:00Z,0.0,1015.3,2,23.3,2,31.1,2,16093.44,2,NaN,2,5.658888888888889,2,310.0,2
2026-06-02T17:08:00Z,0.0,NaN,2,23.9,2,31.1,2,16093.44,2,NaN,2,5.144444444444445,2,320.0,2
2026-06-02T17:16:00Z,0.0,NaN,2,23.3,2,31.1,2,16093.44,2,NaN,2,3.6011111111111114,2,340.0,2
2026-06-02T17:53:00Z,0.0,1015.2,2,23.9,2,31.7,2,16093.44,2,9.260000000000002,2,4.630000000000001,2,310.0,2
